text,label
these were exactly as expected  they are vitamins melt fast too,human
these vitamins were exactly what i expected they melt quickly too,ai
very handy for soaking my night guard,human
very convenient for soaking my night guard,ai
it does not work at all i wasted money,human
this product didnt work at all it ended up being a waste of money,ai
unable to use until repeatedly washed had odor,human
i couldnt use it until after washing it several times due to a strong odor,ai
i use kinesiology tape on my bad knees and i had hoped this stuff would be a support to my back while i try to reduce my belly  yeah theres one born every minute  you get one application that is not reusable  the information says that it can be used for multiple days  i dont know how to express how dumb that statement is  pregnancy doesnt last a couple of days folks  its not a sprint its a marathon  youd need to buy these every few days at best  but if you use kinesiology tape you know that its likely to peel up or loosen well before that  so youre paying for one or two days of relief which you probably wont even getjust dont okay  get one of the ones that are reusable,human
i use kinesiology tape for my bad knees and i hoped this would offer support for my back as i work on reducing my belly unfortunately it only works for one application and its not reusable the product claims its good for multiple days but thats misleading youd have to buy new ones regularly and even then its unlikely to last long save your money and get a reusable option instead,ai
i honestly thought this was the worst thing i have ever tasted it did not taste like vanilla or chai it honestly tasted like dirt i have not tried the other flavors it is a bit too expensive even for a sample pack,human
honestly this is the worst thing ive ever tasted it didnt taste like vanilla or chai at all  it just tasted like dirt i havent tried the other flavors but for the price its just not worth it,ai
very nice love the moist heat need to manipulate beads into parts is only negative,human
very nice i love the moist heat the only downside is that the beads need to be manipulated into position,ai
i searched for a good amount of time looking for vegan gummy fiber vitamins for my 3 year old  he loves them and looks forward to eating them  he thinks they are candy,human
after searching for a while i found these vegan gummy fiber vitamins for my yearold he loves them and looks forward to eating them every day he even thinks theyre candy,ai
read the reviews and thought id give this a try first flavor i tried pina colada  smelled great but after the first taste i had to throw it away it left a terrible after taste thankfully the variety pack had two more flavors yup they all have weird metallic after tastes terrible would not recommend,human
i read the reviews and decided to give this a try i first tried the pina colada flavor  it smelled great but the aftertaste was awful i had to throw it away thankfully the variety pack had two other flavors but they all left a strange metallic aftertaste definitely would not recommend,ai
i wasnt a fan of this because it gave me the jitters,human
i wasnt a fan of this product because it gave me the jitters,ai
love this product very refreshing,human
i really love this product  its very refreshing,ai
this is perfect for college students and anyone wanting to meal prep or store left overs i love how the containers stack together easily to keep a clean cabinet comes in a set of 30 which i will actually be using at the neck family gathering to store leftovers for guests to take home instead of using zip lock bags easy to clean and store away ive been using these for a while and they were a lifesaver in college glad i can get these in bulk here highly recommended as a warning if you do microwave pasta the sauce may stain if its tomato based i usually have designated o es just for that reason other than that its perfect to freeze and reheat your meals in,human
these containers are a college students dream theyre stackable easy to clean and perfect for meal prepping or storing leftovers just be cautious with tomatobased saucesthey might stain a musthave for anyone looking to stay organized,ai
i have to say i was skeptical when i ordered this product but did so because it received great reviews  and i am here to give another one  my teeth do not whiten easily due to meds taken as a toddler nothing has worked  i have been using dreow for about 5 days and my granddaughter said 34youre teeth look so much whiter34 one day when i picked her up  thanks again  i love it,human
i was skeptical at first but this product exceeded my expectations after just a few days my teeth were noticeably whiter even with my stubborn stains highly recommend it for tough whitening cases,ai
these provide some support for my bad knee but ultimately they dont have any side support to stabilize my knee these are probably better for light walking and some gentle exercise though they have compression support it doesnt prevent side twisting motion which is how i can hurt my knee i dont really think there is anything special to copper infused compression sleeves it kind of reminds me of the magnetic bracelets they sell that boast claims but have no real science behind iti received this product at a discounted rate in exchange for product testing and a fair and unbiased review i am under no obligation to provide a positive review and received no incentives or rewards for doing so my goal is to highlight features and drawbacks that i would want to know about as a buyer not hype the product for the manufacturer to increase sales my remarks are sincere and true i work very hard trying to write insightful and thoughtful reviews for each item my goal is ensure that these reviews are helpful to others my opinions are my own and i thoroughly believe in keeping the integrity of amazon reviews legitimate to help the community make the best choices it is just my own opinion and experience with the product your own opinion and experience may vary i received no monetary compensation and i am not required to give a good review just looking at my public profile and you will see i dont hand out many 5 star reviews they need to be earned for me to recommend a product regardless of the price i paidkindly click yes below if you found my review helpful,human
these provide some compression support but they lack side stability for my knee theyre fine for light exercise but not great for preventing injuries also im skeptical about the copper infusion claimsit feels more like a gimmick than science,ai
as soon as we opened this product we realized just how cheaply it was made we did however attempted to use it for a week at the end of that we week we through all three of the items in the trash,human
as soon as i opened the box i realized these were cheaply made i tried to use them for a week but they didnt hold up all three went straight to the trash,ai
works out good for me not quite the one i wanted but it will doi carry a portable tank of oxygen with me and it fits down in there perty good,human
this works well enough for carrying my portable oxygen tank though its not a perfect fit its functional but im still on the lookout for something better,ai
work very well with my machine my old ones developed a quirk where the wire plugged into the unit now it works again the item arrived quickly which was a good thing as i really needed a dependable set of wires at the time those who use a tens unit know what i am talking about the price was super reasonable for 2 sets and they shipped free with prime,human
these wires work great with my machine my old ones had a quirk where the wire didnt plug in properly but now everything works perfectly again the shipping was fast and the price for  sets was very reasonable especially with free prime shipping,ai
it is so rough and tore off my skin and started to bleed while i was walking had to remove it midway and it was sticking to the socks bad experience and now i have to wait for healing before i put on my shoes and these happened within 2 miles walk never buy it if you have soft skin,human
this product caused a lot of discomfort it was rough on my skin and actually tore it while i was walking causing bleeding i had to remove it halfway through my walk and it even stuck to my socks definitely wouldnt recommend it if you have sensitive skin,ai
i like all of the egg white protein bars from julians bakery  these do have a strong cinnamon flavor if you like cinnamon  my favorite are the devils food chocolate and the glazed donut  the sunbutter is an excellent choice too,human
i really enjoy the egg white protein bars from julians bakery and this cinnamon flavor is no exception if youre a fan of cinnamon my personal favorites are the devils food chocolate and glazed donut flavors but the sunbutter one is also amazing,ai
nice to have to store batteries but wish it was not all these little parts  maybe combine two together,human
this is a convenient storage option for batteries but i wish the pieces were combined into fewer parts having so many small compartments feels a bit cumbersome,ai
item arrived very promptly and as described by seller,human
item arrived on time and was exactly as described by the seller no issues at all,ai
my husband bought me a pair of these i had saved to our list as some other reviewers have said they fit phenomenally i have small ears and have a difficult time finding earplugs or earbuds that fit usually they will pop out or hurt my ears these for just right and i can wear them for hours without any problems i liked mine so much i ordered these for my mom she has the same issues with earplugs and earbuds but adores these thanks so much,human
my husband bought me these earplugs and im so glad he did i have small ears so its hard to find earplugs that fit these fit perfectly and i can wear them for hours without discomfort i liked them so much i bought another set for my mom who also loves them,ai
i purchased these to replace discolored nose pads on my old glasses nose pads absorb oil from your skin and yellow with age these are great  very soft and easy to install you will need a tiny screwdriver to install them for 2 pairs of glasses it took about 10 minutes to remove the old pads and replace them with these,human
i used these to replace the yellowed nose pads on my old glasses and they worked great theyre very soft and easy to install with a tiny screwdriver replacing them took about  minutes for both pairs of glasses,ai
3 andrews  boot waxthis stuff resurrected a pair of hiking boots that i love but that definitely had seen better days the boots were scuffed and dried out looking but now look almost new i used a rag to rub a little of the leather conditioner into the boots let it sit for a few minutes then buffed with a clean cloth the boots look darker than they did before treating them but probably like they did when they were new scuffs and scratches disappeared and the boots look incredible give it a try if you have leather you think is beyond helpyoull be surprised,human
this boot wax worked wonders on my old hiking boots they were scuffed and dried out but after using this they look almost new it took just a little bit of effort with a rag to rub the conditioner in and the boots looked amazing afterward,ai
this review is based on my experience so ive tried several silver lozenges and i believe the manuka honey from american biotech is the best i wish they made it with agave syrup for those watching their blood sugar just buy it already lol,human
after trying several silver lozenges i can confidently say the manuka honey ones from american biotech are the best if youre watching your blood sugar i wish they made these with agave syrup but otherwise theyre a great choice,ai
my purchase arrived on time and im very happy with my product,human
my product arrived on time and im very happy with it everything was as expected,ai
i do like kuumba but its always a hit or miss ive purchased a few different kinds and one may hold its scent and smell lovely while others have absolutely no smell whatsoever  its unfortunate,human
i like kuumba products but its always a bit of a gamble some of the scents last a long time and smell great while others barely have a scent at all its frustrating but the ones that work are fantastic,ai
nice and small,human
these are nice and compact which makes them super convenient no complaints here,ai
this did clean my clothes on a recent trip to europe but then my sister used it and her hands we wet so it turned into a lump we had to just use  the direction very clearly state you must use with dry hands  so pay attention to that and you should like this product,human
this soap worked fine for cleaning my clothes during a trip to europe just make sure you use it with dry hands as instructedmy sisters hands were wet when she tried it and it turned into a lump which wasnt ideal,ai
this heated hair straightener brush is okay i didnt like the very small section that the hair should go into to straighten i have a place in the back that has a little curl but the rest of my hair is straight this straightener did not straighten that part of my hairthe box comes with a straightener brush with a power cord the handle has a power button and two buttons for raising and lowering the temperature instructions are includedi will not be recommending this heated hair straightener brush to family and friends,human
i found this heated hair straightener brush to be okay the section for hair is pretty small which made it tough to straighten some parts of my hair the design is nice but i wont be recommending it to anyone,ai
took for a month now still no change its kinda disappointing you spend money hoping for something but there is no drug that makes miracle happen,human
ive been taking this for a month and have seen no changes its disappointing to spend money hoping for results and not get any,ai
i bought this iron because it had great reviews and i keep seeing the thyme flat iron in my facebook feed but didnt want to spend a fortune on trying it out  it takes some getting used to you do need to twist the iron as you go but not much i did get an instant curl though you have to be careful not to flatten too much hold in place too long the iron seems like nice quality easy to turn on and change temps and i like the lights as it heats up it is pretty too and has a good weight to it i just got it so i cant speak to it lasting but for the price i am happy,human
i bought this flat iron because of the great reviews and im happy with it so far it takes some getting used to especially with the twisting motion needed to create curls but ive managed its nice quality and works well for the price though i cant speak to its longevity yet,ai
i like the idea but i never figured it out three them away,human
i liked the idea but i just couldnt figure it out and ended up throwing it away,ai
for the supplement explorer the d3k2 combo has been perfect both are vital both are microvolumedose excellent designthe d3 blood test came on the scene as a routine blood panel i knew that skin produces like 100k times more d3 than science imagined that the body needed i grew up in miami enjoying more sun skin time than anyone had the right to absorb i was shocked shocked i tell you  to discover that i was short d3 how could this possibly bewhatever im happily in the normative range thanks to supplementation the implications of k2 are still a bit new but trust me  you likely need it,human
ive been using this d3k2 supplement for a while and its been great after learning that i was low on vitamin d this has helped get me back into the normal range the combination with k2 seems to be a good design,ai
love the ease of these,human
i love how easy these are to use no fuss just great functionality,ai
very good product expecting the maker keeps its integrity it does help with a variety of health issues with reliability i highly recommend this product the reason for the only four stars is because the seller has increased considerably the price of it i will be searching for other options although i trust this specific brand i appreciate the sellers delivery also,human
this is a very good product im sure it helps with various health issues and i highly recommend it my only downside is the increased price from the seller so ill be looking for alternatives but i trust the brand,ai
this scarf is just beautiful and it is lightweight which makes it perfect for spring and summer  the quality is also very good,human
this scarf is beautiful and lightweight perfect for spring and summer the quality is also impressive,ai
problem with this belt is you warm up the packet and it can get lava hot but you cannot feel it through the too thick super synthetic material of the pouch so once the super hot gel pack is inserted into the pouch you barely feel it i was looking for one with cotton pouch and clay beads but they were too  had bad ratings this would be great if the pouch was different to transfer the heat from the gel pouch plus after a few times in the microwave the gel seems to be burning through the lining of the gel pack so it might not have great longevity as well,human
this belt has a super hot gel pack that doesnt transfer the heat well through the thick synthetic pouch i was hoping for a cotton pouch for better heat transfer after a few uses the gel pack started to show signs of wear so it might not last long,ai
great purchase,human
great purchase very happy with it,ai
got the layers of grease off the cabinets from the place i rent couldnt stop touching the cabinets because they felt like new careful though on certain surfaces it can abrasive,human
this cleaner got all the grease off my rental cabinets and made them feel like new however be carefulit can be abrasive on certain surfaces,ai
i am buying another one because this was very needed i can actually walk around the house without my knee brace given by the hospital at home its also added support with my knee braceone huge mistake was washing it do they expect it to never be washedso ordering a new one and this time reading washing instructions or washing by hand next time,human
im buying another one because it was exactly what i needed i can walk around the house without my knee brace now just be careful when washing iti didnt follow the washing instructions and ended up needing a replacement,ai
lovely scent soft silky powder terrific quality as avon products always seem to have,human
the scent is simply delightfulsoft silky and powdery as expected from avon the quality is topnotch,ai
a positive difference noticed within the first day of use,human
i noticed a positive difference within just one day of using this product,ai
these are excellent towels for certain cleaning tasks they are thin but absorb quickly and hold a decent amount of water they can be rinsed laid flat to dry and reused several times making them go a lot further than a roll of conventional paper towelsthey are ideal for certain cleaning tasks especially windows glass smooth tile and other types of smooth surfaces they are not however all that good for scrubbing or use over a rough surface they can be used for that but the roughness will shred the towel making it only good for one use if used on smooth surfaces they can be rinsed and reused multiple timesfor me these are ideal for washing windows i use a few sheets of these towels with cleaning liquid to get the dirt off the window then use a single microfiber cloth for a final dry and polish the used towels are rinsed and set aside to dry for the next task i can usually get 4 or 5 uses out of a single towel before it starts to shred upmy only quibble is that i dont care for the graphics printed on the towels they arent bad looking just unnecessary other than that no complaints they work well last a good amount of time eliminate the waste of using onetime use paper towels and are a good value compared to other similar towels as well compared with  conventional paper towels since one of these towels can take the place of many onetime use paper towels,human
these towels are fantastic for specific cleaning tasks they are thin but absorb water quickly and hold a good amount you can rinse them let them dry flat and reuse them multiple times making them a more sustainable option than paper towels theyre perfect for cleaning windows glass and smooth tiles however they arent as effective for rough surfaces as they might tear the only downside is the unnecessary graphics printed on them aside from that they perform excellently last a long time and are more costeffective than paper towels,ai
barley any power didnt last long,human
this device has very little power and it didnt last long before it gave out,ai
we grilled the 12 lb burgers we got from the treasure truck and they were amazing everyone loved them we just got the hot dogs and sausages today and ive heard good things about those too cant wait,human
we grilled  lb burgers from the treasure truck and they were absolutely amazing everyone loved them we also got hot dogs and sausages and ive heard good things about those too cant wait to try them,ai
definitely can tell a difference in pump when using this product versus not some over stimulated after if you take it to late,human
you can definitely feel a difference in how the pump works when using this product versus not using it be mindful though it can be overstimulating if taken too late,ai
i really like these  in just a day you notice a change in your appetite  but you dont get that caffeine high like some other products  my energy level has also pickedup  great product,human
these worked great within a day i noticed a change in my appetite the best part no caffeine jitters like with other products my energy levels have also improved highly recommend,ai
we use cotton ball for different things around the house we like our crafts and beauty supplies so its good to have some on hand these are pretty much what you would expect of cotton balls only they are a bit more smaller but slightly more dense and a bit more expensive currently 499,human
we use cotton balls for all sorts of things around the house from crafts to beauty supplies so its always good to have some on hand these are a bit smaller but denser than regular cotton balls and theyre a bit pricier at,ai
doesnt seem to be catching enough hair or fur,human
it doesnt seem to be collecting enough hair or fur as i expected,ai
this is a pretty and functional dowsing board a circle of lightweight wood it features attractive center illustrations and large readable responses the back is plain and there is no carrying case bag or box it is nice and functional  it also comes with a complimentary ankh pendant vintage style postcard and little thank you banner,human
this is a beautiful functional dowsing board made of lightweight wood it has eyecatching center illustrations and clear readable responses the back is plain and it doesnt come with a carrying case or box but its still a nice addition it even includes a complimentary ankh pendant a vintagestyle postcard and a cute thank you banner,ai
little to no force required durable file on the handle is a nice touch,human
requires little force to use and the durable file on the handle is a nice touch,ai
these dont appear to be real jade but for the price they work as i anticipated soothing and comforting moves lymph and gives a temporary plumping appearance like one would get after a facial or massage,human
while these dont seem to be real jade they work exactly as expected theyre soothing and comforting help with lymphatic movement and provide a temporary plumping effect similar to what youd get from a facial or massage,ai
i usually use ayer gel nadal spray when i travel on planes  its the best way to fight getting sick from traveling  keeping your nostrils moist and breathing through your nose is the key to fighting airborne germs  i used this nasal spray on my roundtrip flight to canada  this spray works well but i had to keep reapplying it  the ayer gel spray seems to coat my nostrils better but this spray works well for daily usage  i will continue using the thicker gel nadal spray on planes but i well use this at work and home because it does moisturize my nasal passages when my nose doesnt completely dry out which happens on flights,human
i usually rely on ayer gel nadal spray when flying to keep my nostrils moisturized and fight off airborne germs this spray works well though i had to reapply it multiple times its effective for everyday use but for flights i prefer the thicker gel spray still ill continue using this at home and work for nasal moisture,ai
i added this to my smoothie its got a great definitely i definitely recommended this to everyone who wanted to live a healthy and happy life style plus super fast shipping great seller,human
i added this to my smoothie and it tastes great definitely recommend it to anyone looking to live a healthier lifestyle plus shipping was super fast great seller,ai
i really enjoy this scale even though it does lie lol,human
i enjoy using this scale even though its a bit off on the readingsstill its fun to use,ai
works good not to strong but strong enough,human
works wellnot too strong but just enough,ai
dont know yet just got it,human
not sure yet i just received it,ai
really great but the sand timer takes a long time to go down like 3 minutes,human
its really great but the sand timer takes a while to empty about  minutes or more,ai
i had never used a pumice stone before so the fault is mine i should have ordered a finer grain stone on this one the little holes are so big they are not gentle to my feet  however the item arrived on time and as described,human
id never used a pumice stone before so i might have picked the wrong one the holes in this one are large making it a bit harsh for my feet however the product arrived as described,ai
i love these  i worry a lot about traditional sponges and germs and saw these and thought why not try them they are amazing and so easy to disinfect my favorite feature is that one has a built in scraper which is perfect for my stoneware cookware the little hooks are a nice added touch i gave one to my mom and she is hooked,human
i love these sponges i was worried about germs with traditional sponges but these are amazing and so easy to disinfect the builtin scraper is perfect for my stoneware cookware i even gave one to my mom and shes hooked too,ai
i do not recall having any nose plugs as a child but i guess they would have been made out of dinosaur parts if we did  the kids love them so thats all that counts,human
i dont remember having nose plugs as a child but if we did they were probably made from dinosaur parts the kids love them so thats all that matters,ai
i am no longer working in hospital but i use in a free clinic  for humans and animals,human
im no longer working in a hospital but i volunteer at a free clinic for both humans and animals,ai
so far they seem to do the trick my daughters gaite is offand she has flat feet non verbal autistic her doc suggested inserts and i bought these shes doing so well she even attempts to run now ill probably need to buy a few more,human
these seem to be working well for my daughter who has flat feet and gait issues shes even trying to run now which she didnt before ill probably be buying more,ai
lovely one  convenient comfortable and easy to use love it,human
this is a lovely productconvenient comfortable and easy to use i really love it,ai
barley max has a pretty good taste but when they added the mint i couldnt hardly drink it  it has a sweet taste  it just doesnt work  i will continue to get barley max without the additional ingredientsi will say that this is an excellent product for adding greens to the diet,human
barley max has a good taste but the mint addition made it hard to drink the sweet taste doesnt work for me so ill stick with the regular barley max without added ingredients its great for adding greens to my diet though,ai
this is my fifth pair of lollop compression socks however two of the pairs are a smallmedium size and three are medium large this is a mediumlarge and runs a bit bigi take a size 9 to 95 in a womans shoe and 75 to 8 in a mans boot i ordered these in a medium  large size which is supposed to be for that size foot however they are way too big in the foot area as the heel comes halfway up my ankle they do fit around the calves nicely howeveri love that they offer medium compression 1520 mmhg around my calves and some compression on the soles of the feet and arches i felt comfortable in them all day without feeling like the life was being squeezed out of my legs i also like the normal sock look of these kneehighs and they wash well in the washer but i lay them flat to dry the blue hearts are very attractive even though the offwhite is a bit dingy looking i consider these socks very stylish the material is 45 cotton 40 nylon and 15 spandexif the sizing was specified correctly this would have gotten 5 stars,human
these are my fifth pair of lollop compression socks i ordered the mediumlarge size but theyre too big in the foot area the compression around my calves is great and i feel comfortable wearing them all day without feeling squeezed they wash well and look stylish but the sizing needs to be adjusted for a perfect fit,ai
my daughter likes to wear stylish sneakers that dont have a lot of arch support she recently came home from college for a visit and only brought the shoes she wore with her which happened to be a pair of these shoes she was using our home elliptical machine and complained afterwards because the shoes werent very supportive i ordered these for her to see if they would help these inserts are customizable they can be trimmed for fit and then there are little pieces that you can add under the arch area in case you need to increase the arch support she says that they do improve the arch support but she would prefer one with extra cushion support in the heel and other areas too overall she does like these and is much happier with her shoes since shes added these,human
my daughter loves stylish sneakers but they lacked arch support i ordered these inserts which are customizable and help with arch support shes much happier with her shoes now but she prefers more cushion in the heel area too,ai
almost the same but perhaps not quite as thick as standard dishwashing gloves you might get from the grocery store  and maybe not quite as long in the sleeves as some others either  regardless they have plenty of great uses around house house including working on the car  anything to cut down on the cleanup time,human
these gloves are almost the same as standard dishwashing gloves just a bit thinner and shorter regardless theyre great for various tasks around the house including working on the car,ai
great quality and really does the job on my car carpet bought a second one for my truck and keeps the run looking greatwho does a review on a brush but so cool i had to take a minute,human
the quality is excellent and this brush works wonders on my car carpet i bought a second one for my truck and it keeps it looking great,ai
i havent been using this long so far just once a day im a little confused on dosing there isnt any information regarding it on packaging other than add 1 scoop to your juice smoothy or whatever it says each scoop contains 3 grams of garcinia cambogia extract powder is that just weight or is that the actual amount because that is 3000 mg of this extract otherwise which is higher than some other similar products out there maybe the serving size just happens to be larger where as the others are smaller with expectation to use it 23 times a day this lack of clear info is frustrating hopefully other reviewers can comment on thatas for how it works well i am not exactly sure what i am looking for it to do and how to measure my experience i know it has been an ingredient used in weight loss formulations and i sure could stand to lose several pounds but im not sure about that for reviewing easily reading through some potential benefits like better digestion better concentration reduced food cravings loss of appetite reduced joint pain improved cholesterol levels  better mood etc i figure the one i can measure best is the food cravings i know what my habits are and i will know if my desire for sugary foods reduces so if i notice a reduction then i can attribute it to this so far not feeling that but it is early on and i have taken but one serving a day i will give it a little more time and report back your desires for taking this as a supplement may vary from my own there is no shortage of info on what this fruit is or its purported benefits are as well as risks such as do not take if have dementia or alzheimers  so please read up i know i am still learningactual product so i will tell you more about the product itself it is an 8 ounce bag of  garcinia cambogia extract powder it is a resealable mylar bag with a front window so you can see how much is in there it comes with a small scoop which is one serving in my pic it shows the little scoop and the amount dumped into my hand there are 76 servings in a container if you plan to use it in liquid plan to use a shaker cup or your blender just stirring it in will not work i included a pic and you can see all the powder just sitting on top strangely my spoon stayed dry so that is when i got out the shaker cup and all blended fine with thatthe taste is absent to me not sure if it supposed to have a noticeable flavor or not the fruit is tart and i hadnt noticed a tart flavor with this maybe my taste buds are off seems that it will go well with yogurt oatmeal blended into smoothies added to soups broths baked goods i have been just consuming it with plain water or some organic lemonade in a shaker cup because like i said it doesnt mix by just stirring the powder is fine and not at all gritty ill likely add it into my next smoothy i havent tried it blended in with coffee next time i will do that i imagine if you like to fill your own capsules that this powder could work for that but i dont know for sureeverything about it seems fresh and of quality i received it in 92019 and it has an expiration date of 32020 6 months from now  if i figure out anything else i will be back to update 3 stars because i need more time with product also i have no idea what the price is and lack of info is concerning,human
ive only been using this product once a day so far so im not sure about the dosage it says each scoop contains  grams of garcinia cambogia extract but im not sure if thats the actual amount or just the weight its frustrating that the packaging doesnt have clear dosing instructions as for the results i havent noticed a reduction in cravings yet but ill give it more time the powder mixes well in a shaker cup and seems to work well with smoothies or juices the taste is mild and im hopeful itll help with my health goals ill update after using it longer,ai
got for my dil and she loved it,human
got this for my dil and she loved it,ai
i have short curly thick hair this brush works perfectly to help keep it under control love it,human
i have short curly thick hair and this brush works perfectly to keep it under control love it,ai
very easy to use and shipped really quickly  weve only had them for a few days but they work perfectly,human
very easy to use and shipped quickly weve only had them for a few days but they work perfectly,ai
i have not used these yet but they seem good heavy quality at a great price,human
havent used these yet but they seem like good heavy quality at a great price,ai
how hard is it to create a scent that smells like the label and doesnt make your eyes water  nose burn and coat your throat like vapors from a tire fire  ive been very discouraged by all the glade refills ive tried harsh unpleasant and only a passing resemblance to the claims on the label,human
how hard is it to make a scent that matches the label and doesnt make your eyes water nose burn or coat your throat like tire fire vapors ive been disappointed by all the glade refills ive tried harsh unpleasant and only vaguely close to the labels claims,ai
started having frequent nosebleeds and i keep one in my car in my purse by the bed hospital charged my dad 79 for one of these so this is a deal,human
started having frequent nosebleeds and i keep one in my car purse and by the bed a hospital charged my dad  for one of thesethis is a deal,ai
this has really helped my success with thm so far knowing that i can make a dessert thats safe and yummy saves my sanity,human
this has really helped my success with thm knowing i can make a safe and yummy dessert saves my sanity,ai
this is my third main warmer i love it and its worth the money,human
this is my third main warmer i love it and its totally worth the money,ai
there are four colorful compression socks in this package i wear a 910 shoe so i selected the largexlarge size a compression rating of 2030mmhg is supposed to be firm and strong however the compression is very light also the toe box feels as if it is sewn awkwardly on the sock it is not uncomfortable but has to be adjusted just so to feel besti wore these all day and they look and feel great these colors are fun and the socks feel almost like regular kneehighs  overall i do like them but i took off one star for not feeling like a compression rating of 2030mmhg and another star for the weird toe box,human
four colorful compression socks in this package i wear a  shoe so i chose the largexlarge size the compression is light though and the toe box feels awkward not uncomfortable but needs adjusting overall they look and feel great the colors are fun but i took off two stars for the light compression and weird toe box,ai
i bought this  20 years ago not from amazon and its still going strong  i have thin wispy hair and this keeps it all up in a bun very nicely and for hoursrecommend this,human
bought this about  years ago not from amazon and its still going strong i have thin wispy hair and it keeps it in a bun for hours highly recommend,ai
i love how great it cleans and how wonderful it smells,human
love how great it cleans and smells wonderful,ai
we used it a few times and it just stopped working,human
used it a few times and it just stopped working,ai
it actually works its not a quick relief but it takes the headache away it does not feel greasy or sticky,human
it works not quick relief but it does take the headache away its not greasy or sticky,ai
great buy perfect size for a variety of uses the included earplugs are nice too,human
great buy perfect size for many uses the included earplugs are nice too,ai
bought this when i was a little strapped for cash and needed wick for my attys this works extremely well no wicking time very soft very workable and it is economically sound i love my cotton bacon and torii wicks but i definitely will stock up on these and keep them in my supply,human
bought this when i was low on cash and needed wick for my attys it works great no wicking time super soft and economically sound i love my cotton bacon and torii wicks but ill definitely keep this in stock,ai
love this for tender aching feet big enough not to spill over,human
love this for tender aching feet big enough not to spill over,ai
great alternative soap,human
great alternative soap,ai
simple natural and organic ingredients the flavor is good they taste like other honey lemon lozenges ive tried before they even have silver with helps fight off infections definitely handy to have and work well for fighting off sickness,human
simple natural organic ingredients the flavor is good just like other honey lemon lozenges ive tried they even have silver to help fight infections handy and effective for fighting off sickness,ai
ok for a temporary fix  buy a new chair  better yet make your company buy one  osha,human
okay for a temporary fix buy a new chairor better yet make your company buy one osha,ai
i love the size i love this product and i would purchase it again,human
love the size this product is great and id buy it again,ai
i diet and walk for 30 minutes a day 5days a week its not a miracle pill but if you change your eating habits and get a little active it will work over time,human
i diet and walk  minutes a day  days a week its not a miracle pill but if you change your eating habits and get a little active it works over time,ai
have to nail on and remove old heel taps mehhhhh,human
have to nail on and remove old heel tapsmeh,ai
i have a model 454 that must be at least 30 years old and it keeps on going  ive tried electric white noise makers over the years but they just arent the same  cant really explain why they just arent  when mine finally conks out im definitely going to get another one  i live in a noisy area a bad one too with gunshots loud cars noisy neighbors and the like and this unit does an amazing job keeping the noises downjust did a google search for the model 454 i got thisit is billed as sleepmate by marpac of wilmington nc it is model number 454this item is circa the 1960s 1960s  wow guess its lasted longer than i thought,human
i have a model  thats at least  years old and it still works ive tried electric white noise makers but theyre just not the same cant explain why but this unit is great at blocking out noise in my bad neighborhood i did a google search for the model  and its from the 1960s wow i guess its lasted longer than i thought,ai
there is hate but this is like the classic mac and cheese but i liked it more just your basic tasting noodles and fake cheese powder give it a try,human
theres hate but this is like classic mac and cheeseliked it even more just basic noodles with fake cheese powder give it a try,ai
i threw these away almost as soon as i opened them up  way too short  didntt fit at all,human
threw these away almost immediately after opening way too short didnt fit at all,ai
its very difficult to rate any vitamin tablet unless its toxic i have taken these for three days now and nothing has happened to me i can only assume that they are valid vitamin d3 and generally are good for aiding in the absorption of calcium and may be helpful in the prevention of osteoporosis and osteomalacia as we get older this vitamin is vital for keeping our bones strong so that if and when we fall our bones will not break or not break as badly were we not taking vitamin d3i have a history of falling and in fact have fallen many times because of a balance issue i have been taking vitamin d3 for 10 years and have yet to break any bones a bone density test revealed that i have excellent bone density for  a man of my agei find taking vitamin d3 very good for me and my pcp is adamant that i take d3 every day,human
hard to rate a vitamin unless its toxic ive taken these for  days and nothings happened i assume theyre good vitamin d3 which helps with calcium absorption and bone strength ive been taking d3 for over  years and my bone density is excellent my doctor insists i take it daily,ai
felt great on scalp would definitely recommend,human
felt great on my scalp definitely recommend,ai
have you ever been in a public restroom where theyve run out of soap  for some of us this is a nightmare and this little  item is an answer to our prayers  they are very convenient to have in your purse and one sheet is all it takes to get your hands nice and clean,human
ever been in a public restroom that ran out of soap nightmare for some of us but this item is a lifesaver so convenient to have in your purseone sheet is all it takes to get your hands nice and clean,ai
i ordered this for my furbaby as water through a dropper is the only way he will drink water droppers alone  are really hard to find in stores around here usually the dispenser for giving meds to kids is included in package and the price is higher than here at amazon so far it serves the purpose  for which i purchased it also i found a small brush that fits into the dropper for thorough cleaning well worth the purchase,human
ordered this for my furbaby since he only drinks water from a dropper droppers are hard to find around here usually the ones for kids medicine cost more but this one works great and is affordable it came with a small brush for easy cleaning worth it,ai
itll take me forever to use all of these tags but they are gorgeous exactly what i was looking for,human
itll take me forever to use all these tags but theyre gorgeous exactly what i was looking for,ai
very nice dispenser and i keep it in my kitchen because it is a much more economical way to keep and use paper towels,human
