text,label
"One of them came with a little whole. So it was starting to spread. Besides that everything was perfect, it was delivered on time.",human
"The Herbon lozenges are by far the best my family has ever used. I won't name brands, but we have tried them all.  Many are nasty tasting or are little more than candy wearing a mask.These lozenges soothe even the most raging sore throat and itch.  You know, the one when you are on day three and you think you coughed up at the very least 75% of your lungs. They calm that dry hitching feeling as well.My family adores these and I keep them on hand year round. They are excellent when you travel.  Airports and airplanes, and cars too, are often dry.I wish my coop still carried them, but now I buy them over the internet. I usually buy a case so we always have been.",human
"Good ingredients, but hard to stay put on the gum... ends up just a sawdust mouth experience where you have to spit it all out and rinse ... hmm... wish they made this in a gel form or paste or something other than powdered herbs...",human
Did not read label before buying but doctor recommended it.  I do not know why because she knows I have PMR which is an automimune disease.  I feel like I want her to reimburse me.  I read on the label not to be used by someone with AI disease.,human
"Very comfortable, and noticeable relief in my back since starting to use it.",human
"Got it for husband for Father’s Day, he loves it and wears it everyday . Fits nice and looks good",human
Kind of weak. The vibration wasn't very strong. But it still did the job... eventually!,human
Love those jewel lights,human
disgusting taste!!!,human
Very powerful sprayer,human
Excellent Quality. Super Clear Lenses.Sturdy Frame.,human
"I am 48 years old and have had 3 vaginal births and at this point have some mild bladder leakage . Even though this product is not technically for bladder control  it works well for that in my case. The pads are comfortable, they stick well to panties , they are not bulky and they are economical. I prefer them.",human
"Just received my Jazzy Select 6 - I just love it!!  Very easy to get used to — the only thing that takes a little extra time getting used to is the sensitivity of the controller. Once you do, there will be no stopping you  !!",human
Not Wasabi toothpaste. It is mint.,human
"Not really expansive. Every product packed in separate plastic bag, all together are in the plastic box. The scizers not so qualified as I expected,  other products are good.",human
As expected.,human
excellent,human
"Great product, will order more",human
i PURCHASED THIS DOG BED AND THOUGHT IT WOULD RUN SMALL BUT i WAS WRONG.iT WAS VERY BIG FOR MY MEDIUM SIZE DOG.iT .i PURCHASED THE xLARGE.tHAT WOULD BE FOR A GREAT dANE OR LARGE lAB.i LIKE THE MEMORY FOAM AND i CUT THE BED DOWN TO A LARGE.iT IS A NICE BED.mY DOGS DO LIKE IT.,human
Me and my bf got this they are so cute and expensive looking to my surprise.,human
Me and my daughter have asthma. My doctor recommended me using a filter for asthma. It is a good one. I will only purchase this one now.,human
My grandbaby loves all of the tags!,human
Cute addition to our tree.,human
This glasses is great for night time cycling and that's my purpose for buying it. It wraps around the side of my face nicely and fits better than my other sunglasses. Great at keeping bugs and dirt from my eyes and face while riding at night.,human
"I have Raynauds, my right hand is especially bad, it gets very cold hurts.  The doctor said to get some gloves to sleep in.  This has helped my hand stay warmer and ease of the stress and issues at night. I think the size may run just a little large.",human
Opened this morning and looked like this.  Unusable!,human
I got 2 sets for my brothers and they love them,human
Easy to use but did not curl my lashes at all,human
The best treatment I have found for sudden muscle cramps in my legs during the night.  I take 2 of these and within 20 minutes my muscles have relaxed and I can go back to sleep.  Works every time.,human
Anyone camping or traveling should carry this in their pack. It is a life saver when no soap is available and great when the only soap available has perfume that gives you a headache. This is head ache free as far as I can tell.,human
Amazing soap in every way. If it were a little cheaper it would be in every bathroom in the house.,human
Too short,human
"I used these for a craft project. Some of them came split and broken. (It wasn't a big deal for me since I wasn't using them for liquids). However, if you are planning on drinking out of these, just be prepared for 20% of them to be split in someway or another.",human
serves purpose,human
"Two complaints:1.) The neck on the bottle is too long, and the oil cools by the time it gets to the top.2.) Not wood, just cheap plastic that makes a very poor attempt at looking like wood.Otherwise this product is okay",human
doesn't block out hardly any noise. you're better off with the free foam ones,human
Watched a video on this cable.  Took four raps and cut with a pocket cable cutter in less than 35 seconds.I am using along with a Ubolt hoping it will detract the thieves.,human
Made my vinyl top look deep and rich without too much wet shiny look.,human
"As a chronic sufferer of plantar fasciitis, I believe this is the best of the heel supports––I have tried many others. Unfortunately, it appears to be going out of production or so it seems.  Why it is not sold as pairs is baffling, but I guess Mueller thought the price for 2 would scare you away.if you wear every day in all shoes, you might have to go up 12 size in your shoe.",human
"All the goodies of bone marrow without cooking it myself!  So good for your cartilage health, especially if you run, Amy high impact activities.  Easy to take, and no after taste.  I tried another supplement from this brand, and I am impressed with their quality, that I am taking this to improve my joints.",human
Would love to leave a 5 star but sadly I tried this airbrush kit with my Mac airbrush make up and it would not work with it was so ever . However it’s great for rose water I’ll be using mine for skin care but I’m going to try different brands for airbrush foundation . Also missing the big clear container I got the metal and the smaller clear container . Note shows not verified buyer due to the fact my husband bought it for me for Christmas and I’m using my own account to review it . 1010 recommend but just know not all airbrush make up will work with this machine . It’s also very cute obsessed with how cute it is 🥺😍,human
"They use real horse fat, which means dead horses, to get the oil.I would not recommend.L",human
The heads of the tooth brush was way to small.,human
Product doesn’t work just created extreme itchy heat,human
This was very suitable for sensitive acne prone skin. I have been using for one year or so.,human
"EASY TO USE, DOES THE JOB.",human
"I don't know what I expected from these, but it was something more delicious than what I got. Let's be real: these are seaweed granules. And that's just what they taste like. I mix them into my daily bone broth, but they generally sink to the bottom right away. So the last bit of broth is always full of gritty granules that taste like the ocean floor. Not great, but hopefully they're at least good for me.",human
No problem noted,human
"The case leaves lots to be desired but the actual sounds are solid, sturdy, and easy to sanitize.",human
I really think these help with wrinkles and drying time. They're cute too!,human
"These are THE BEST. They are vegan friendly, have three of the best immune boosting ingredients (elderberry + zinc and vitamin C) and my kids actually enjoy them! They taste really good- I have taken them myself and I only wish my vitamins tasted this good. Much easier to give daily vs the syrups and I love that I can just hand them to my kids and thats it. They take them without issue. Great price as well and I like that the packaging is less wasteful (still think that could be worked on, but to keep costs low I understand this packaging.)",human
"Do not stick for a long period of time, but are very good for matching darker skin tones",human
Love this nice Will buy again,human
They were Typical paper product ....,human
Great microfiber clothes,human
"I'm using this to help prevent fever blisters, cold sores. If one has formed over night this is a little rough for the blister.  Once it's formed I use Quantum Super Lysine as it is soothing to the sore.",human
Comfortable,human
It's exactly as pictured and described. I can't find any fault in the container.,human
"I have a large leg ulcer on my left leg (360 °). These pads are a God send, they work perfect & don't stick to the wound.",human
Great results. Flavor a bit strange.,human
"This is a good quality product, however the price is very high.  I realized it would be much less expensive for me to buy quality Himalayan salt in bulk and add it to my food to make up the difference of what I needed.  And I can use it to soak in as a bath salt.",human
My local pharmacy stopped carrying an equivalent to these flavored 500 mg vitamin C tablets. Some flavored C's are like chewing chalk and some are flavored but are still bitter. These tropical fruit flavored vitamin C's are easy to chew and swallow. Glad I found a source.,human
"Love, love, love. Had my sis n law whos 15yrs, my nieces (14, and 19yrs) and my daughter (7 yrs) in my wedding. These are perfect for proposal boxes. :)",human
Wonderful. Just what topped my daughter's party!,human
They're very well made.,human
This product was recommended by a friend who had major heart surgery.  My husband had been on a blood thinner and bruised easily - he is no longer bruising.  Articles recommend magnesium for every over 60.  We are so glad we are taking chelated magnesium!,human
I am very disappointed with this product.  I really thought it would help me be able to use my phone independently but it does not.  I have two major complaints about it.  First this product only works if you have enough movement in your wrist to turn your hand all the way around until your palm is facing upwards.  I only have enough movement in my wrist to do with halfway and unfortunately I cannot fit my hand around it.  This makes it impossible for me to use it the way it was intended.  The second problem I have with it is the Velcro strap slides up and down my phone too easily. It is hard to keep the device in place. The bottom line if you have limited wrist movement I would not recommend this product.,human
The vitamin D tablet that I was taking was like a horse pill. It was huge and not coated. Very hard to get down. This tiny gel type pill is a wonder! It is so small and coated. Very easy to swallow. No after taste.These I look forward to taking!,human
"I purchased this along with several other items also in the emergency medical equipment.In October 2011,Ct. was hit with 15 inches plus of snow while all the trees still had thier leaves,causing a state wide blackout.Even cell phones only worked intermitently.  Next time I will be as prepared basically as well as the ER.I plan to save lives if needed!",human
Soap is easy to lather & feels good on my sensitive skin.,human
Love these air fresheners and this scent particularly. Was so happy to find a reasonable price for a multi-pack. Not just for the car. Great laid over a vent in your home or office too!,human
"I’m a size 7.5 in regular shoes and a size 8 in winter boots. I ordered a size 7.5 women’s and it fits all my shoes perfectly.I have a mild over pronation and flat feet so I feel pain in my knees and ankles after standing in long periods and walking a lot.This insoles made a big difference to correct that. The material is very sturdy at the same time it feels very good when you walk on these.Customer service is great. I had an issue and they resolved it immediately.I also feel a big difference in my back. I had a Spinal Cord tumor surgery and ultimately had a spinal cord damage so after walking and standing even for a bit, my feet’s over pronation really affects my knees.These insoles made a big difference in my overall ability to stand and walk for a bit longer now.",human
For the comic geek in you!,human
Ordered these for 07 Toyota Camry after installing them in both remotes car displays low remote battery....ended up getting almost dead batteries.,human
"I ordered these for my two-year old who LOVES Rudolph....however, majority of them didn't stick. I also thought they were too expensive for the quality and quantity.",human
"This is a go-to product for polishing metals, silver included. Its simplicity is the appeal. No need for additional cleaning cloths.",human
I love herbs the herbs that god created in this earth.....The herbs are the miracle to our cure.........Forget going to the doctor everytime you have a simple cold or when you have a bad croop cough that you have had for more that one week.... The Coltsfoot took my croop cough withing one day.......So i thank god for his nartural herbs he created.,human
"It says that it helps with energy, heart health and blood pressure. Did not really help with my energy but it dropped my resting heart rate dropped 10 bpm which is very good because I have a high heart rate.",human
I bought these on my daughters recommendation. Hers had a travel case. Mine didn’t come with one though.,human
Weren’t the same quality of some I had previously purchased. Smaller and too soft and fuzzy,human
I love  everything olly.,human
Sweet!,human
Keep the heat on low.  The picture is 5 days after I used the product for the first time.  I didn't know what it was supposed to feel like so the pain I attributed to the good suction power and not my skin being burnt. I did have the heat on the 3rd setting.  I still wouldn't expect a burn like this.,human
"Since I cannot tolerate the usually prescribed  statin drugs, was told about this by a naturalpathic professional . Within a couple of months drastically reduced my cholesterol and triglyceride  blood levels.KB in NM",human
"I bought this gift for my mother for xmas who has arthritis. She loved it! Nice warm, moist heat pent rates through the muscle. Easy to use just microwave and heats lasts a while.",human
The product itself is great but it is not a four pack. Low rating because of the misleading description.,human
"I purchased this bag for the White Elephant Christmas exchange for coworkers. This bag is ADORABLE, sturdy and well made. Make sure you pay attention to the dimensions of the bag before purchasing, as this bag is a little small. Luckily it was just the right size for the gift I'm using. You will not be disappointed! Love it!",human
"I was so happy to see something pretty for an 80 year old birthday party.  These were reasonably priced, very soft and quick shipping.  Definitely use them again.",human
Works well.,human
Not impressed. It was going to cost me $7 a balloon to have them filled at Party City so I thought I could do it myself with a helium tank and they looked aweful.,human
"As expected, found better price on another web site",human
"They work okay. Better than cheap, thin plastic ones that bend too easily. I bought 6 of them. They come in various colors, not pairs, so they are a little odd. One managed to break after 3 months of very light use.",human
"I’ve used about 4 kinds of these extenders. One was flimsy and contorted under hot water. One was short and made everything extremely tight. Another had smaller prongs which made it difficult to impossible to use it with masks with thicker earloops.  This one is a nice material and I don’t feel like it’s ripping my hair when I take it off, it holds earloops of thin and thick mask and has well placed adjustment points.",human
"Sad to say, they have stopped making this!",human
Was damage when I received it.,human
Love the purity of the product.,human
Too small even for a toddler.,human
It does help with my dry eyes,human
Poorly packaged and no mention in the description that it is made from talc,human
Excellent Product,human
I live in CA and the only way I can get these is either online or have a friend bring them back to me.  I'm so happy I can order these online!  They are a bit pricey but they taste great!,human
Used it on my glasses but they did not workZ my glasses fogged right up.,human
Son loves it. But doesn't come in xsmall. It's a bit too large for my son.,human
I thought it’s small handy and easy to use and easy to pack when traveling but it wasn’t. I’m sorry but had to return it.,human
My toddler is always pulling straws out of their cups. This straw prevents that and works in the The First Years Take and Toss Straw Cups.,human
They work fine for the price,human
I am very happy with it.  It works as stated.  Use this seller with confidence.,human
Great value for this tool.  Sturdy and easy to use.  I've seen my husband use it quite often.  He is pretty rough on his tools.  This one has surpassed my standards.  Thank you.,human
I have not used this specific for me.  I used the Peaceful sleep for Everyone Cd and still do when I M tired and can't sleep.  I specifically like theist hypnotic suggestion that you can use when you wake up in the night. It helped even when I thought I was 100% awake.Because I loved that cd I had no problem recommending this one to a pregnant women.  She had never had problems with sleep before but was sleeping half of the night.  She used it successful through the rest of the pregnancy and described it as a God send.,human
This one is made really nice for the price. I was skeptical after finding these for 4 times the price but this one is made very well.,human
The suction part does not hold!! Its not a lot but waste of money. Done very cheaply.,human
It’s just a vibrating thing.,human
"Just what I wanted. As described. Was kinda a minor nuisance to put together, but price was worth it and of course the fast shipping is great!",human
Great quality and so cute. This is perfect!,human
Bought these for my son as he doesn't like wrinkles in his shoes. They fit nicely and are comfortable when wearing the shoes. Not sure yet if they will prevent any wrinkles over time.,human
replacement for same thing. works and fits perfect;y,human
I have been using this Lion's Mane Tincture for a couple weeks now and love it ! It's organic and from Colorado 1010,human
Could tell no difference,human
The best lavender infusion on the market. Marked your clothes not only smell wonderful but extremely soft. I wouldn’t be without it. If you haven’t tried it you don’t know what you are missing if you use it you all know what I am talking about 5 stars,human
These things do not work!!,human
"My 26 year high functioning Autistic son still likes themed birthdays. With the pandemic, I was so pleased to find what he wanted and not have to order from a party store that would take longer. Such a cute design!",human
Bodies pens for my mother who has problems with her hands and it makes it easy and less painful for her to write with these ink pens. They are highly recommended by her doctor and I recommend them as well and I am not a doctor but I see that it helps my mother.,human
"Even too big for my husband. The ear loops are way too long and mask leaves lots of open spaces around face since it's made so large.The fabric is pretty and soft, but mask is useless for average adult.",human
Husband  has parkinson. Sits alot. Helps relieve pain and pressure.,human
Last a long time. Tried many other brands. The foam heats up with your body temp and softens up. Lots of impact protection,human
"Medium fine, my A. You could sand through a tree limb with these puppies. Way too tough of a grain for human (healthy) nails. I could see these being used for elderly with thick diseased toenails. Do not use these on real nails, artificial acrylic perhaps.",human
"Not the highest quality, but fun for a costume.",human
"I miss Accu-check’s Multi-ClIx lancing device, but this is as close as I’ve found.  Using 6 lancets in enclosed drums, the system seems safer than traditional lancets (especially around babies and pets).  The drawback is the activation piece is on the end opposite the lancet.",human
"My grandson loved it, he’s 15 and knows the movie Goonies, well. The quality was better than I expected so I know he’ll be safe when wears it. It really covers the face well and is just plain fun to look at.",human
"I purchased this ear band for my dog.  Whenever I give him a bath he ends up with water in his ears and he gets an infection.  Solution, an ear band to keep the water out of this ears.  Work like a charm!",human
"If you are an &#34;average&#34; male, this is way too large. It won't stay on  at all",human
"They work for me for a long distance endurance race, but they are ridiculously expensive. I only use them for long events where I’ll burn off the sugar immediately. Other than that the price and sugar amount is way to high.",human
Great fun for ugly sweater party,human
Great item - saved my bra wardrobe!,human
Arrived beaten up with frosting lining the container rather than the cake looking very unappetizing. It was so bad that it was not served as a dessert during our Seder. The flavor was dull and rather dry.,human
Super comfortable,human
"Used for cleaning crystal, worked on some. Did not work on etched glasses or hazed ones.",human
"I loved the idea of being able to use this forThe mask, not sure if it was just the type of mask I used but it kept sliding off, it got all tangled up and became super fuzzy as if it was stuck to Velcro. I’ll definitely be trying with another mask.",human
Thank you,human
"They say if it's too good to be true . . . but this regulator is great.  Very well made, works perfectly, and I can't believe it wasn't $200.",human
"For a little guy, this massager can really do the trick!  You can move it around your head, neck and some shoulder area to relax and release tension.  Great value!",human
This product did not work as expected. I wish I could return.,human
This was a gift so I really can't say how it functions. But it received as a thoughtful gift that someone who travels a lot (and uses a curler) would need.,human
"I use only 14 to 12 tsp. If I have leg cramps, this works the best! My dad had hand cramps and within 15 mins of giving him 12 tsp, the cramps were gone. I love that I can vary the dose.  Check out Dr. Carolyn Dean.",human
"Good Quality,  Most important big enough to put on with out being to tight, LOTS OF FUN, Would recommend.",human
Good product and quick shipping,human
"Color is a little weird, but you get used to it, and it does seem to cut the eye strain from white backgrounds on my monitor, like the one I am looking at on the Amazon website, as I write this.  Optics are great.",human
"I wouldn't suggest this.  It costs a lot to return, so I'm stuck with it.  Don't get stuck with it.",human
I really like that they are individually vacuum sealed. They do have a smell but it was easy to wash out. Very sanitary,human
these are a life saver works great together i will rock out parties with these in the future thanks two thumbs up,human
"Taste like mint toothpaste, but does not whiten teeth.",human
"Overall, this is an okay toothpaste. Not the best. Not the worst, and overpriced for what it claims (and fails) to do. I've been using it for several weeks and haven't noticed any significant improvement in my oral health, tartar levels, or whiteness. It's minty and on the thinner side. It's not meant to foam, but I feel I need more than average amounts to properly brush my teeth. My teeth feel clean, but not moreso than they do with other toothpastes. I'll stick with the Periogen mouth rinse.",human
21320  I had concerns about the shape of the head being effective. My concerns were not valid. The trimmer works with no issues and is quieter than my old AA battery unit. This trimmer came fully charged and I haven't re-charged it yet so I don 't know how long a charge lasts. There were complaints that it wouldn't take a charge but I can't comment on that at this point.  I will revisit this review when I have more information.,human
I like the ingredients; acceptable price,human
Love it. It is exactly what the picture shows.,human
Does not fit the otoscope as advertised.,human
Love it,human
We played this game at a Bachelorette party and some of the questions are just stupid. It kept us occupied for a little while but I wasn't upset when I left it at the hotel. There are better games out there.,human
"These always rip at the top, becoming hard to open.  The zipper is stronger than the top part.",human
These little straps helps shoes stay on while I am dancing. They are practically invisible & are tight but not too tight.,human
I spray a few sprays directly into the hvac intake and the entire house smells great for a long time.,human
"I really wanted to love these, but it made our water taste like corn. And I’m not sure if it’s even working. Will be trying a different brand of charcoal filters.",human
"These glasses were purchased to reduce computer screen glare.  Screen glare is reduced significantly.  The glasses are also comfortable to wear.Ordered strength lower than previous glasses from other companies, without reducing readability.  Will order in the future, as needed.  Recommend trying.  Wish more frame colors were available.",human
"I'm not a picky eater, but I find the food mostly very tasty.  A few items may not be my favorite, but have yet to try any of the Nutrisystem meals that I would not finish.  I have purchased several of the box sets and happy with them all.",human
"Hardly worth the time it took to put a battery in it.Trashed already,",human
"Quick shipping, quality product and great price! It arrived today and quickly assembled it. The key holder has two surfaces to choose from, shiny or textured, just dropped a little threadlocker on the two main screws to keep them in place. Held my six keys with the multi-tool that came with it just fine. Thanks!",human
Most of my masks slip off of these. They only seem to work with disposable masks. There are better options out there.,human
removes the makes way for the new,human
I have been using Cherrybalmz for about 2 years now.I shoot a lot of 3 Gun and teach firearms classes a when I am not shooting.Even though I shoot tens of thousands of rounds a year I am seeing that one bottle is all I need for a year of shooting.This stuff is the real deal and definitely worth the money.Unlike liquid lube this stuff stays where you want it and avoids waste.,human
Love this product.  It dissolves immediately in whatever liquid you add it to and is flavorless.,human
I used this time release vitamin C for years. But the manufacturer has discontinued this preparation. I had to switch brands.,human
"Having multiple reading glasses are great for having them stashed everywhere including a set to go with you. So far, they appear of good quality & sturdy than the plastic frame set since they're steel.",human
I have permanent foot drop and this prevents further injury that can occur when resting.,human
works great.,human
Bought these for a family high school grad party and they were perfect!,human
"Very convenient, easy to carry. Cuts nose hair without hurting. Totally recommend it.",human
First of all these come in a thin black plastic bag inside a plastic mailer. There are no instructions included. After doing some research I found they need to be renewed approximately once a month in sunlight for 2 hours. So first I placed one in each room. Not that I had any glaring odors. I did have a bag of yarn that I was given that has the person's perfume scent on it that gives me asthma. Put the largest bag in with the open bag. No change. Going to put the whole set in with it and see if it helps but not holding my breath. The two with buttons and attached loops are my favorites. Updated: they totally worked in the yarn bag. I can now use the yarn.Be careful if you cut open the bag. I cut both bags.,human
LOVED THIS PRODUCT NO PROBLEM WITH SORTING CLOTHES BY COLORS OR TOWELS!  BUT IT IS NOT AVAILABLE NOW EXCEPT FOR 1 BOTTLE  FOR $25.00 IT'S GREAT BUT **REALLY 75OZ AT $25.** sounds like filet mignon.,human
Nice glasses. Fit comfortably- trendy look. My friend liked them so much I gave her a pair.,human
The papers are slippery and the gum on them does not stick. I would not order again.,human
"easy transaction, item as expected",human
Did not care for the smell. The scent did not come close to the smell of sandalwood.The Indie Earth 100%,human
Arrived quickly and as described.,human
"This is the best tasting protein powder I have tried yet.  With all of the others, even if I kind of liked it at first, after a few months I could not even stand the smell of it anymore let alone drinking it a couple times a day.  So far that has not happened with the Premier-- the chocolate or the vanilla.  The packets are really convenient to shove into a purse or backpack or something with a blender cup full of cold water and ice for on-the-go.",human
"This works well except the instructions are very vague. No instructions about how much anti-freeze to add, and leaks around the bottom of the control panel, but works as needed.",human
"The castor oil arrived promptly wrapped and secure, also fresh. I highly recommend this product.",human
I really like these for the price! The sides have springs and they are nice and light. I don’t like heavy reading glasses. I really find nothing wrong with them.,human
"Battery life is very short. Used it twice, then needed a new battery.",human
"They are a home remedy to help with the symptoms of gout. Very much more convenient to take capsules than collecting the herb, drying it and make tea, great!",human
They arrived well packaged and unbroken. Reckeweg makes great homeopathics so I expect I will be happy when I take them.,human
Great toothbrush..cleans very well,human
this works so well,human
"Like that they are white, they are softer and less like paper than most.",human
They are excellent and I got coupons in the mail because the coupons in the package had expired and have used all of them.,human
Item as described and came in a reasonable amount of time,human
"I'm not sure what this could be used for.  I've been using a large bathe towel for the same purpose for years and it is much better.  The  SBBB is too rough, too small, and too heavy to make it in the bathe world.",human
"The hole was waaaaaay too small for my daughter.  It definitely didn't let water in, but she said it was so tight it was painful and I had to work so hard carefully taking it off that I was afraid I'd pull her cast off!  My daughter is 12 years old and is small for her age.  I ordered the adult version and I hope it isn't too big. This would be perfect for a very small andor young child, but not for a child that is older or heavy.",human
"I have severe allergies and thought these might help keeping my nasal passages open so that I don't snore and have an easier time breathing.  Unfortunately for me, these are not very comfortable and they tend to fall out during the night from my tossing and turning.  The product is exactly as described.  This review is not a reflection on the seller or the product.  It is a review on how the product works for me.",human
Great for oxygen therapy,human
They fit the unit perfectly and the brush is as good as the original.  An excellent bargain.,human
These are awesome. I take them every day because they are high in collagen to help my skin and hair.,human
"I bought this for my great niece for the next time she stays overnight with me.  We haven't opened this yet, but looks like it was described.",human
"There is no material to block light at the nose bridge. So, if you have no or a very small nose bridge, this mask will block most or all of the light and is very soft.  If you have a larger nose bridge, light will leak through.Loops behind the ear hold the mask in place.  Whether you find that comfortable or not is personal preference, especially compared to the behind the head style bands.",human
was not impressed with using this. Wasn't able to scrub things and have it remove the food.,human
"Oh. My. Gosh!! I absolutely love these oil’s!! My favorite is this Orange oil, when I use it it smells like orange zest all in my house! &lt;3 I’ve used all of these oil’s in the little time that I’ve had them. The Peppermint would be my 2nd favorite oil. Awesome product!!",human
"I change my brush heads all the time.  If we get sick, I immediately toss out the old brush heads and put new ones on once we're over the illness.Otherwise I change out our brush heads every other month.  So, it can get expensive.Great deal with these brush heads.  They fit the Oral B perfectly.  They aren't too hard or too soft.I like that I'm able to find cheaper brush heads that are compatible with the Oral B.",human
Great product. Great price. Only partial bottle.,human
"[[VIDEOID:1d893bb2ba9130c4d500e23882dcee42]] i’ve went through about 4 foot spa machines and this by far is the best and i will surely keep. it is big. enough space for my husband who is a size 11 and he says he still has a lot of room. second, i love the remote control AND drain. something i’ve not really considered and am glad i got this. honestly, i got this on a whim. thinking i’d just return it if I end up not liking it. did not read that it had a remote lol. as you see in the video it works so hooray! the drain is kinda slow BUT dont let that stop you. if spillage is your concern, this drains slowly and no spills. third, the heater works!! unlike some that only retain the heat, this one really heats up the water for you. I know because i put cold tap water and heated it to 40. fourth… i loooove the rollers at the bottom. this made filling up and then moving it near the couch so easy. NO carrying for me, less mess, less spillage. fifth, the cover and the tools that came with it. they are useful bonuses. if you are like me who like to keep things dust free, the cover is something that you will surely appreciate. and of course the tools.. at first i didnt use them but they helped to get the smaller areas of my husband’s feet. i dont know how to use all of them but im sure they will all play a role someday lol. overall, recommend. steep price BUT it isn’t your regular foot spa. it is worth it i promise!",human
"What you see in the picture is not what you get it's actually much smaller as if it was made for my six-year-old child pretty much what you're getting is so velcro straps to wrap your shoulders in very very short no support and it actually comes half the distance down your back as the one shown exclamation point was excited to find one at such a bargain price, yet I guess it's as they say you get what you pay for very displeased once again pictures and descriptions mislead the consumers once again",human
"Smooth transaction, gloves are slightly snugger than a prior pair in beige.",human
"So cute, perfect for my son's birthday party!",human
I go through hair dryers like crazy and this one has been the best and had for quite some time and still working like new!,human
"I bought this on a whim.  I have been to the ENT and she advised me should would not ablate the crypts causing the tonsil stones.  She suggested a waterpik with some special tip.  I have a waterpik but this doesn't work that well to get the stones removed.  The Tonsil Stone Removal Tool with LED is really a blessing.  If you have tonsil stones that drive you nuts, this is the tool for you!",human
Works great,human
I bought 2 pairs. I loved them at first. First pair broke fairly quick. I chalked it up as o well. Ordered a 2nd pair. Yup they broke. Should have purchased a more expensive brand.,human
This one doesn't have the zapping power that my other one had but it is useable should have ordered the higher priced one,human
Good product -- always has been. I always keep some in my vehicle. My local stores don't carry it anymore.,human
The worst..,human
"I have very oily skin, and had to wash my cushion daily and change it monthly or it wouldn't seal. I thought I would try these to see if they would help. So far they are working well, there is a bit of air leakage and I have to have the straps tighter, but there is none of the annoying noise associated with the leakage. I also haven't had the skin irritation I sometimes get with the silicone cushions. They seem like a less expensive alternative to changing my expensive cushions. My only criticism is that they are not custom made to a particular mask, and that the opening must be hand cut. It would be nice if they would custom make them to fit the popular masks.",human
"Very nice box of bath bombs. They smell so beautiful, and work well in your bathtub. They do not leave your skin dry at all. My daughter really likes them.",human
"This thing is great! Once you figure out proper placement, it offers great pelvic stability and a great glutethigh workout!! Someone should teach a class, the men would be jealous!! I'm ordering another one. Easy to clean, I take it in the shower with me. A must have, like any good foundation garment. Wear it under your dress!!",human
"This works great. it's gentle and a slower process, but doesn't seem to ""wear out"" like the sand-paper types you buy.  It really smoothed out some very rough skin I had!",human
It's good for the first two uses but it loses its scrub,human
They are thin in the front & really thick on the sides & back. It would have been okay if they were actually comfortable. Didn’t fit it my shoe sides are too big.,human
These colorful water proof ear plugs are great to use. They protect my ear that has an ear tube to be able to shower or swim. I love swimming in summer and these allow me to do this. I highly recommend this product.,human
"item as described, great for fitting into children's pocketed cloth masks. My daughters favorite is jojo siwa masks from target, they are breathable, easy on her skin and fit well, but they are alittle thin and this gives a nice layer of protection since she's not eligible for vaccination yet",human
I like that the silicone back scrubber and body scrubber do not hold any bacteria and are easier to rinse out than the net ones. They lather well and feel nice with a gentle stimulating sensation. I do wish the head of the back scrubber was a little larger but it does works well.,human
Awesome buy!!! Will buy more when I ran out,human
Can be used normally,human
Wonderful amount and quality of crystals.,human
I am giving this hat 4 stars because the draw string doesn't make it fit proper.  Other than that I love it,human
I cut them smaller and they truly clean and can be used as often as I need them. I only wash them and leave them to dry on a chair. Great buy.,human
Works great!!!  Highly recommend!!!!,human
No need to spend more on other brushes these will do the job. Bristles last and their design avoids scratches. Only four stars cause I’ve only used for a couple months.,human
this is just okay!,human
works as I expected more energy fast delivery ill reorder when low,human
"I don't love holding heavy weights that are being supported by my shoulders and full arms (and recruiting additional muscles beyond the forearms as well).  So I decided to add a bar and bearings and other stuff to make it a fixed forearm roller.  That was great but MADRE DI DIO!!!!  It added like a hundred buckaroos to the final cost... :)That all said, it works great as a McGyvered fixed forearm roller and I am glad I bought it (and all the other accoutrements...).",human
Just what I was hoping for,human
My daughter loved it!,human
"I bought these for my business. As a pure romance consultant I use this for my sample goody bags that I give out. It includes a couple samples, my business card and a couple pieces of candy! I love the different colors they come in and they were just the right size to fit everything in perfectly. They are very durable and the price is great! I definitely recommend buying these! 👍👍👍👍👍",human
These bottles are gorgeous!,human
"To small and the price was to high, would not buy again.",human
This tool works well on my calluses better than the pedi cure device that cost $40. Yes I recommend it.,human
MY wife  LOVED IT! burned IT OUT,human
This works well.  The only thing I would improve about it would be to extend it more in the back!,human
Mi esposo dice que se a sentido muy bien desde que lo empezo a tomar,human
"had to replace some old spray bottles and got these.  Not sure how they do it, but they spray upside down.  Now I can clean under the rim of my toilet! It's the little things in life that can be so satisfying.  Maybe I should get out more.",human
I couldnt find the silicone rods in my town.  Package was great and the product is great!,human
Hubs and I have been taking a blend of mushroom powder everyday for months and I think it has really helped with our immune system. When this mushroom supplement came up on my list of items I could review I instantly selected it. I like the variety of mushrooms included in this mushroom supplement and am always glad to see Chaga mushroom included.  I buy Chaga separately as a powder because it is so incredibly good for the immune system. All of these mushrooms in this supplement are extremely good for health and there is nothing I can find negative to say about it.,human
Did not like the shape of this balloon.  It looked like a giant penis and did not use it.,human
Its not bad...I needed something for my shoulders and back when my husband wasn't home to rub them :)I get pain in my upper back and shoulders and this does seem to help a little bit.,human
"Excellent value for money, stretches well, very comfortable to use during day or night.",human
